8.66169229996051 2.65
11.416 10.5
10.1958528895135 4.94
10.8130207157035 4.54
9.11477957397292 6.68
10.2428855617282 4.27
8.88738959454564 5.47
9.94290383111991 6.16
8.88574452316513 4.82
10.0031360755708 7.9
9.76706881571698 3.48
9.7134561857153 3.76
8.912935806813 5.58
13.4479031772389 2.31
10.8937803015128 5.55
10.7920383100607 5.19
10.56786963036 3.1
9.12655626216528 6.89
9.73469747842149 4.34
10.980702944421 5.83
8.62386236934251 2.8
10.1744913753533 4.06
10.1332013563417 3.08
8.68935397908228 3.42
10.4682679478871 7.73
10.8369245725084 5.62
10.6980339290631 4.11
9.61316889288408 3.66
11.0214505477124 7.14
7.84015537493435 7.38
8.87618670833359 6.8
8.81386970387777 4.0
10.1505072731574 4.29
8.84978885138196 4.35
10.4447828425802 6.61
10.0927158765085 3.03
8.03836809730444 4.84
7.78450159778366 7.5
10.122863574741 3.0
10.7743379667689 3.56
8.80998986470696 3.96
7.67527179370422 5.32
10.638002008028 2.35
9.72689949662131 4.42
8.73363172608616 4.05
8.89218668067164 5.53
8.33897508850303 4.69
7.48076650244705 7.19
10.3692397436005 6.49
7.4911733405874 7.88
11.0040046754481 6.93
10.4074356154968 3.2685232472179
11.6749484479025 5.31185559878075
10.2011642777221 4.4573808635787
9.23665709156852 5.78744056668702
9.34877192348067 4.98245604972388
11.6328726700513 4.27035510925379
11.5349297750342 4.21328250048861
12.7761838324544 7.07729790568008
10.7141954094123 5.21093856497064
10.665114436535 2.93893045668805
11.8147431184619 6.31585844463588
12.564619297843 4.43274122303704
10.9677586473073 5.19731830341412
12.7369411678147 5.79056228367796
11.5634856812192 4.62122401741767
11.7780304598606 5.84815717239784
12.6641117695881 6.48731099411621
11.4280681905671 4.69801864197419
10.9675085471957 7.99459941973273
12.7470728605811 6.71341075726417
12.4984608155629 3.16989907211926
11.6307752398659 4.88469049832369
8.87227722413954 4.13641360155042
10.6099377832827 4.06525036574341
10.6952459610441 2.78922801491522
11.6514971710502 3.61401628363894
12.641453855826 6.16362651179995
10.6715707127059 5.51963390882424
11.8698364370146 6.81138941774231
10.4466962460535 7.33370307566836
9.1154179154759 6.76283423599884
11.476311937215 2.8288992151876
11.2496903556932 4.07242124510159
10.306909239236 4.91109054105467
11.9707566714591 6.11587468909244
8.9676822667364 5.08350289930869
11.5532621206958 4.47517315279687
10.5980903351773 5.97612918971683
10.6680408369107 6.02242677923892
12.7039543160026 6.17442895003207
9.0100762182705 5.60523316780774
11.8726363501126 7.90795437640701
11.0405778231191 6.00642025687927
10.9163673935199 7.54249882988901
10.558094409385 6.25849156264326
11.7609591346886 5.55390363791939
10.44010215561 4.57288793728562
10.2532740919335 4.91592614916854
10.0616371478368 2.21579283337149
